state,year,quarter,category,count,amount,district,pincode
mizoram,2024,4,,94767,140945499.0,,796410.0
mizoram,2024,4,,89341,117409752.0,,796015.0
mizoram,2024,4,,80127,155775939.0,,796161.0
nagaland,2018,1,,8620,19059457.9754965,,797112.0
nagaland,2018,1,,4676,8526800.367465544,,797001.0
nagaland,2018,1,,2189,5320667.512634823,,797103.0
nagaland,2018,1,,1944,3107458.4285241365,,798601.0
nagaland,2018,1,,1811,3201916.0501118824,,797113.0
nagaland,2018,1,,1644,2618714.208606299,,797120.0
nagaland,2018,1,,1604,4179699.549555938,,797003.0
nagaland,2018,1,,1522,2946078.1611241894,,797115.0
nagaland,2018,1,,1502,1791987.784755433,,798612.0
nagaland,2018,1,,1466,1220847.1138455088,,798620.0
nagaland,2018,2,,14049,31589541.56854105,,797112.0
nagaland,2018,2,,4151,15665950.60320925,,797103.0
nagaland,2018,2,,3837,11172150.569728017,,797001.0
nagaland,2018,2,,2909,6617136.2580852015,,797120.0
nagaland,2018,2,,2811,7886264.316170462,,797113.0
nagaland,2018,2,,2593,8936208.93614057,,797003.0
nagaland,2018,2,,2531,4757360.070380932,,797118.0
nagaland,2018,2,,2507,6089471.508426717,,797115.0
nagaland,2018,2,,2425,4731338.045573185,,798601.0
nagaland,2018,2,,2321,7603876.228621699,,797021.0
nagaland,2018,3,,18409,55214851.72900076,,797112.0
nagaland,2018,3,,6339,19362638.10717929,,797103.0
nagaland,2018,3,,6234,17632711.02546443,,797001.0
nagaland,2018,3,,4741,8993242.489507133,,798601.0
nagaland,2018,3,,4227,11965892.120725775,,797120.0
nagaland,2018,3,,3941,9263072.267691933,,797113.0
nagaland,2018,3,,3881,10766784.408845846,,797115.0
nagaland,2018,3,,3326,8386059.234126009,,797117.0
nagaland,2018,3,,3294,11604672.602991698,,797021.0
nagaland,2018,3,,3025,7038511.888280341,,797116.0
nagaland,2018,4,,29945,85392245.18171245,,797112.0
nagaland,2018,4,,9078,25994694.82180009,,797103.0
nagaland,2018,4,,9041,24682199.945763946,,797001.0
nagaland,2018,4,,6418,22494531.824546997,,797115.0
nagaland,2018,4,,5934,15801519.87219157,,797120.0
nagaland,2018,4,,5861,16060553.039441848,,797113.0
nagaland,2018,4,,5806,12072686.21145789,,798601.0
nagaland,2018,4,,4640,14117452.10360646,,797117.0
nagaland,2018,4,,4531,16154445.826814136,,797118.0
nagaland,2018,4,,4309,13365015.500571402,,797116.0
nagaland,2019,1,,30078,91827720.17261904,,797112.0
nagaland,2019,1,,14584,30159476.87191527,,797103.0
nagaland,2019,1,,10009,27031176.3479111,,797001.0
nagaland,2019,1,,8350,24573284.26570044,,797115.0
nagaland,2019,1,,8136,22315138.477971558,,797113.0
nagaland,2019,1,,8058,15052911.637835464,,798620.0
nagaland,2019,1,,7025,13086050.057032784,,798601.0
nagaland,2019,1,,6928,18530850.1945588,,797120.0
nagaland,2019,1,,5975,17099014.99479199,,797118.0
nagaland,2019,1,,5862,16977834.509638354,,797003.0
nagaland,2019,2,,31760,104104725.46501888,,797112.0
nagaland,2019,2,,18735,40457565.49277799,,798620.0
nagaland,2019,2,,14785,35472160.350159034,,797103.0
nagaland,2019,2,,10516,34112732.42239255,,797115.0
nagaland,2019,2,,9532,28357279.52848921,,797001.0
nagaland,2019,2,,9238,28020474.2612588,,797113.0
nagaland,2019,2,,8673,23005692.925482318,,797120.0
nagaland,2019,2,,6622,16665785.463187912,,798601.0
nagaland,2019,2,,6574,21507453.23986294,,797003.0
nagaland,2019,2,,6310,18139841.90730157,,797118.0
nagaland,2019,3,,41627,116672435.97285631,,797112.0
nagaland,2019,3,,19182,42186043.15291648,,797103.0
nagaland,2019,3,,18411,57496576.82521042,,798620.0
nagaland,2019,3,,15406,39276769.35425472,,797115.0
nagaland,2019,3,,13407,40400069.11274418,,797001.0
nagaland,2019,3,,12496,32598984.281086314,,797113.0
nagaland,2019,3,,11980,28298037.527496256,,797120.0
nagaland,2019,3,,9865,20859370.7177426,,798601.0
nagaland,2019,3,,8286,22764213.061027512,,797118.0
nagaland,2019,3,,7895,22438592.29246586,,797117.0
nagaland,2019,4,,53432,162729771.13376018,,797112.0
nagaland,2019,4,,23157,53249057.29916957,,797103.0
nagaland,2019,4,,21166,70404338.03693515,,798620.0
nagaland,2019,4,,17825,48414486.20670793,,797115.0
nagaland,2019,4,,16358,47684420.76319983,,797001.0
nagaland,2019,4,,14794,43176789.30540077,,797113.0
nagaland,2019,4,,12854,35917267.491901875,,797120.0
nagaland,2019,4,,11419,24514074.6295942,,798601.0
nagaland,2019,4,,9584,23591061.55698956,,797118.0
nagaland,2019,4,,9461,20510259.336063158,,798621.0
nagaland,2020,1,,76306,243307125.7446099,,797112.0
nagaland,2020,1,,27251,53537140.09514753,,797103.0
nagaland,2020,1,,23255,55004352.82759845,,797115.0
nagaland,2020,1,,17901,43760014.79079929,,797001.0
nagaland,2020,1,,16973,44747297.73667832,,797113.0
nagaland,2020,1,,14323,33062853.896179806,,797120.0
nagaland,2020,1,,13325,24329692.13370955,,798601.0
nagaland,2020,1,,12550,20372023.425665107,,798621.0
nagaland,2020,1,,12223,29308889.78448297,,797118.0
nagaland,2020,1,,11879,27904466.43077227,,797003.0
nagaland,2020,2,,88683,249630838.837386,,797112.0
nagaland,2020,2,,32308,65612323.8405086,,797103.0
nagaland,2020,2,,31008,76436035.42271343,,797115.0
nagaland,2020,2,,28883,71475170.12986493,,797001.0
nagaland,2020,2,,22515,51332997.99356464,,797113.0
nagaland,2020,2,,20100,32531171.15906849,,798621.0
nagaland,2020,2,,19152,45248907.51551339,,797120.0
nagaland,2020,2,,19071,47517939.45894703,,797003.0
nagaland,2020,2,,18131,31526431.27158023,,798601.0
nagaland,2020,2,,16663,36545908.36242841,,797118.0
nagaland,2020,3,,178964,665331371.076982,,797112.0
nagaland,2020,3,,71360,241104296.3287101,,797001.0
nagaland,2020,3,,38361,101460113.62116484,,797115.0
nagaland,2020,3,,37605,92071969.28847095,,797103.0
nagaland,2020,3,,29611,77695372.34052986,,797113.0
nagaland,2020,3,,27816,43073197.89448996,,798621.0
nagaland,2020,3,,24504,41475022.07565773,,797111.0
nagaland,2020,3,,23907,62058175.44706054,,797120.0
nagaland,2020,3,,22410,44877066.460560605,,798601.0
nagaland,2020,3,,21724,50041249.07660367,,798612.0
nagaland,2020,4,,218369,867441276.0876397,,797112.0
nagaland,2020,4,,78891,271213129.3211592,,797001.0
nagaland,2020,4,,44632,150581473.9898206,,797115.0
nagaland,2020,4,,42188,132253480.34623228,,797103.0
nagaland,2020,4,,35869,122400854.19522388,,797113.0
nagaland,2020,4,,29640,93140361.40278532,,797120.0
nagaland,2020,4,,27804,67912676.28117085,,797111.0
nagaland,2020,4,,26081,83086337.0285494,,798621.0
nagaland,2020,4,,25872,71313198.79825342,,798601.0
nagaland,2020,4,,25220,80402569.0913528,,798612.0
nagaland,2021,1,,363423,1172951127.7531226,,797112.0
nagaland,2021,1,,128220,363160255.35726905,,797001.0
nagaland,2021,1,,41966,156330315.9191113,,797115.0
nagaland,2021,1,,40032,132671767.20007543,,797103.0
nagaland,2021,1,,31727,115101537.46915832,,797113.0
nagaland,2021,1,,26453,89394777.653785,,797120.0
nagaland,2021,1,,24152,65782952.37939013,,798601.0
nagaland,2021,1,,22176,55564204.55603939,,797111.0
nagaland,2021,1,,21711,87475492.41119814,,797117.0
nagaland,2021,1,,20528,63013814.15141541,,797118.0
nagaland,2021,2,,359572,1023298713.2763922,,797112.0
nagaland,2021,2,,177177,415852186.7294998,,797001.0
nagaland,2021,2,,52315,167110551.1770211,,797115.0
nagaland,2021,2,,48263,141967089.23475868,,797103.0
nagaland,2021,2,,40661,96844071.8311841,,798601.0
nagaland,2021,2,,38981,120384465.6698962,,797113.0
nagaland,2021,2,,31182,95390057.6752382,,797120.0
nagaland,2021,2,,27973,68692166.72669587,,797111.0
nagaland,2021,2,,25462,71513127.94937779,,797118.0
nagaland,2021,2,,24522,73826858.56781642,,798621.0
nagaland,2021,3,,456410,1290687482.948593,,797112.0
nagaland,2021,3,,220624,519176158.4731606,,797001.0
nagaland,2021,3,,61132,212495515.88735,,797115.0
nagaland,2021,3,,57587,191007827.50753656,,797103.0
nagaland,2021,3,,45716,143827073.19997537,,797113.0
nagaland,2021,3,,37311,123386306.35649194,,797120.0
nagaland,2021,3,,34668,101435053.6492644,,798601.0
nagaland,2021,3,,31202,92887048.2954697,,797118.0
nagaland,2021,3,,30839,80731801.38830306,,797111.0
nagaland,2021,3,,30401,118688804.57013024,,797117.0
nagaland,2021,4,,538949,1571739246.7692854,,797112.0
nagaland,2021,4,,280435,649562759.4776915,,797001.0
nagaland,2021,4,,83907,259532538.15447295,,797103.0
nagaland,2021,4,,77146,272499171.8852565,,797115.0
nagaland,2021,4,,55035,181011047.259854,,797113.0
nagaland,2021,4,,44619,147372901.0259939,,797120.0
nagaland,2021,4,,40162,154614957.40258062,,797117.0
nagaland,2021,4,,37220,121016615.26132204,,798601.0
nagaland,2021,4,,35914,107892344.7805478,,797118.0
nagaland,2021,4,,35672,141048931.67633903,,797116.0
nagaland,2022,1,,708126,1984422692.3511355,,797112.0
nagaland,2022,1,,309157,684208879.751579,,797001.0
nagaland,2022,1,,100446,307718303.8642321,,797103.0
nagaland,2022,1,,89515,287444577.95047367,,797115.0
nagaland,2022,1,,63732,184408325.20595765,,797113.0
nagaland,2022,1,,48329,152060918.87439954,,797120.0
nagaland,2022,1,,43292,161867263.13320532,,797117.0
nagaland,2022,1,,42081,150266427.11692077,,797116.0
nagaland,2022,1,,40232,115864968.64848234,,797118.0
nagaland,2022,1,,38293,112932398.01607676,,798601.0
nagaland,2022,2,,879313,2245214396.604105,,797112.0
nagaland,2022,2,,131975,352841201.9781292,,797001.0
nagaland,2022,2,,107790,305817559.4982593,,797103.0
nagaland,2022,2,,96753,300129011.00184405,,797115.0
nagaland,2022,2,,73360,197732533.0845747,,797113.0
nagaland,2022,2,,59683,202241235.3063969,,797120.0
nagaland,2022,2,,55640,188752451.091032,,797117.0
nagaland,2022,2,,49875,172520803.31064355,,797116.0
nagaland,2022,2,,45643,123973436.77788864,,797118.0
nagaland,2022,2,,44894,145743249.00581095,,798601.0
nagaland,2022,3,,628896,1642752208.870655,,797112.0
nagaland,2022,3,,201957,520587801.8986424,,797001.0
nagaland,2022,3,,109180,298355113.8871528,,797103.0
nagaland,2022,3,,99867,319835298.9079366,,797115.0
nagaland,2022,3,,76308,210516875.2056924,,797113.0
nagaland,2022,3,,67060,167493433.59991452,,797111.0
nagaland,2022,3,,64228,215206232.6197949,,797120.0
nagaland,2022,3,,61091,196047227.96932304,,797117.0
nagaland,2022,3,,50676,161849571.0213467,,798601.0
nagaland,2022,3,,48544,165004718.54081702,,797116.0
nagaland,2022,4,,1119621,2902205160.7422147,,797112.0
nagaland,2022,4,,196827,518045184.2342849,,797001.0
nagaland,2022,4,,123371,331699180.00424886,,797103.0
nagaland,2022,4,,109967,341080370.3732268,,797115.0
nagaland,2022,4,,98433,267328516.9559869,,797111.0
nagaland,2022,4,,77807,209280372.2974486,,797113.0
nagaland,2022,4,,70980,239825280.21177477,,797117.0
nagaland,2022,4,,65962,210919205.6771181,,797120.0
nagaland,2022,4,,54416,183544533.2738205,,797116.0
nagaland,2022,4,,47823,128883977.1935648,,797118.0
nagaland,2023,1,,610281,1839982352.0,,797112.0
nagaland,2023,1,,220635,552940667.0,,797103.0
nagaland,2023,1,,183585,532279569.0,,797115.0
nagaland,2023,1,,121296,358936002.0,,797001.0
nagaland,2023,1,,120628,289711610.0,,797113.0
nagaland,2023,1,,110326,350385312.0,,797117.0
nagaland,2023,1,,105886,306426941.0,,797120.0
nagaland,2023,1,,95708,309102646.0,,797116.0
nagaland,2023,1,,82325,231658783.0,,797111.0
nagaland,2023,1,,80222,193377444.0,,797118.0
nagaland,2023,2,,719082,1981126865.0,,797112.0
nagaland,2023,2,,256134,610832023.0,,797103.0
nagaland,2023,2,,225326,592249641.0,,797115.0
nagaland,2023,2,,147088,394855893.0,,797001.0
nagaland,2023,2,,142156,330632807.0,,797113.0
nagaland,2023,2,,136674,414135354.0,,797117.0
nagaland,2023,2,,130160,369764400.0,,797120.0
nagaland,2023,2,,107025,304004176.0,,797116.0
nagaland,2023,2,,89858,214214736.0,,797118.0
nagaland,2023,2,,78849,251013104.0,,798601.0
nagaland,2023,3,,858308,2121482822.0,,797112.0
nagaland,2023,3,,284826,629481717.0,,797103.0
nagaland,2023,3,,266139,624196348.0,,797115.0
nagaland,2023,3,,181536,463909372.0,,797001.0
nagaland,2023,3,,171025,367136676.0,,797113.0
nagaland,2023,3,,162477,418863372.0,,797117.0
nagaland,2023,3,,156834,413978711.0,,797120.0
nagaland,2023,3,,130887,332679655.0,,797116.0
nagaland,2023,3,,104237,212797001.0,,797118.0
nagaland,2023,3,,93896,272450476.0,,798601.0
nagaland,2023,4,,1003774,2499052161.0,,797112.0
nagaland,2023,4,,316757,685344321.0,,797103.0
nagaland,2023,4,,305470,723535913.0,,797115.0
nagaland,2023,4,,188970,496310456.0,,797001.0
nagaland,2023,4,,186133,401871525.0,,797113.0
nagaland,2023,4,,178968,500721989.0,,797117.0
nagaland,2023,4,,165778,445391072.0,,797120.0
nagaland,2023,4,,144999,366957694.0,,797116.0
nagaland,2023,4,,119517,241672871.0,,797118.0
nagaland,2023,4,,99132,292234642.0,,798601.0
nagaland,2024,1,,1136101,2618954685.0,,797112.0
nagaland,2024,1,,382842,778221269.0,,797103.0
nagaland,2024,1,,341991,776704192.0,,797115.0
nagaland,2024,1,,206930,411743661.0,,797113.0
nagaland,2024,1,,198996,476952534.0,,797001.0
nagaland,2024,1,,193143,486798025.0,,797117.0
nagaland,2024,1,,177071,438119625.0,,797120.0
nagaland,2024,1,,166910,408602858.0,,797116.0
nagaland,2024,1,,133037,261613941.0,,797118.0
nagaland,2024,1,,111867,287591976.0,,798601.0
nagaland,2024,2,,1404716,2836133523.0,,797112.0
nagaland,2024,2,,473983,809643620.0,,797103.0
nagaland,2024,2,,444064,843543020.0,,797115.0
nagaland,2024,2,,305793,477942567.0,,797113.0
nagaland,2024,2,,256975,559783500.0,,797001.0
nagaland,2024,2,,250640,543644274.0,,797117.0
nagaland,2024,2,,230129,495262949.0,,797120.0
nagaland,2024,2,,222942,440079989.0,,797116.0
nagaland,2024,2,,214669,344814676.0,,798601.0
nagaland,2024,2,,174519,314988992.0,,797111.0
nagaland,2024,3,,2041919,3644572988.0,,797112.0
nagaland,2024,3,,640254,1076550424.0,,797115.0
nagaland,2024,3,,576791,1117579998.0,,797001.0
nagaland,2024,3,,443852,661722673.0,,797103.0
nagaland,2024,3,,303982,594914910.0,,797117.0
nagaland,2024,3,,288133,427691801.0,,797113.0
nagaland,2024,3,,257223,386703521.0,,798601.0
nagaland,2024,3,,242933,385031968.0,,797118.0
nagaland,2024,3,,187596,342586353.0,,797111.0
nagaland,2024,3,,186124,372602237.0,,798612.0
nagaland,2024,4,,2301884,4095099324.0,,797112.0
nagaland,2024,4,,733324,1212763116.0,,797115.0
nagaland,2024,4,,652184,1249378614.0,,797001.0
nagaland,2024,4,,513738,768532498.0,,797103.0
nagaland,2024,4,,349988,698017398.0,,797117.0
nagaland,2024,4,,307558,448447653.0,,797113.0
nagaland,2024,4,,284653,453512260.0,,798601.0
nagaland,2024,4,,257537,406640606.0,,797118.0
nagaland,2024,4,,216290,439279331.0,,798612.0
nagaland,2024,4,,211546,402833374.0,,797111.0
odisha,2018,1,,97309,111612981.62039936,,751002.0
odisha,2018,1,,74247,32347335.513799068,,754141.0
odisha,2018,1,,73233,76644072.37523933,,751024.0
odisha,2018,1,,66712,61661602.801318005,,751012.0
odisha,2018,1,,65852,59914133.23360729,,756001.0
odisha,2018,1,,49618,57059620.14317124,,751003.0
odisha,2018,1,,49207,46085793.24190359,,751013.0
odisha,2018,1,,45268,37683720.144611925,,755019.0
odisha,2018,1,,44145,48530515.611404,,751021.0
odisha,2018,1,,41768,36276895.80628476,,755026.0
odisha,2018,2,,122383,184281055.79165035,,751002.0
odisha,2018,2,,110844,53620979.44013451,,754141.0
odisha,2018,2,,105934,115991952.17633376,,756001.0
odisha,2018,2,,97982,102464724.11364327,,751012.0
odisha,2018,2,,88179,115342231.49799788,,751024.0
odisha,2018,2,,68665,75947203.25731838,,751013.0
odisha,2018,2,,67639,88205190.577563,,751003.0
odisha,2018,2,,60661,69559247.1125069,,755019.0
odisha,2018,2,,56374,83027980.00708479,,751010.0
odisha,2018,2,,56337,96893822.48857293,,751006.0
odisha,2018,3,,816844,516289574.7954576,,756001.0
odisha,2018,3,,457211,321251847.8011465,,751012.0
odisha,2018,3,,409444,218844282.3346122,,756003.0
odisha,2018,3,,321104,232120514.2536316,,751013.0
odisha,2018,3,,300325,139907939.5902118,,759015.0
odisha,2018,3,,298872,198489441.76113665,,756045.0
odisha,2018,3,,289296,323641107.6078194,,751002.0
odisha,2018,3,,284934,232739503.820182,,751003.0
odisha,2018,3,,277130,153094929.23630747,,752106.0
odisha,2018,3,,276346,169406378.90583152,,752054.0
odisha,2018,4,,363976,325353686.6589139,,756001.0
odisha,2018,4,,307567,294968045.48009217,,751012.0
odisha,2018,4,,274902,443216095.59195787,,751002.0
odisha,2018,4,,266913,296395803.5128428,,751024.0
odisha,2018,4,,238813,234203080.29902932,,751013.0
odisha,2018,4,,201127,239549299.9020441,,751003.0
odisha,2018,4,,192247,205446399.5780855,,751021.0
odisha,2018,4,,189326,241760827.77595705,,751007.0
odisha,2018,4,,187512,172665571.85427043,,755026.0
odisha,2018,4,,166553,214521048.86589423,,751010.0
odisha,2019,1,,3610149,4146232245.1689343,,751002.0
odisha,2019,1,,542723,446244170.9846033,,751024.0
odisha,2019,1,,480283,275980648.49199915,,755026.0
odisha,2019,1,,476691,394374609.421726,,751012.0
odisha,2019,1,,349615,281854378.4344888,,751021.0
odisha,2019,1,,340859,308393610.32401955,,751013.0
odisha,2019,1,,331221,337714807.2326763,,751003.0
odisha,2019,1,,321762,317544149.1984802,,756001.0
odisha,2019,1,,316525,335923676.0233417,,751007.0
odisha,2019,1,,314962,148442016.21595383,,759121.0
odisha,2019,2,,8318660,12733845249.989029,,751002.0
odisha,2019,2,,507158,805231654.6115496,,753008.0
odisha,2019,2,,469755,448710112.40104365,,751024.0
odisha,2019,2,,332705,376548056.5928992,,751012.0
odisha,2019,2,,284494,343539254.8573532,,751003.0
odisha,2019,2,,281279,287550419.7923515,,751021.0
odisha,2019,2,,257138,342705756.54510844,,751007.0
odisha,2019,2,,255741,305549571.77676094,,751013.0
odisha,2019,2,,240023,375813647.7595848,,751006.0
odisha,2019,2,,223400,290490890.0889675,,751010.0
odisha,2019,3,,9990982,16300297217.157503,,751002.0
odisha,2019,3,,842978,703010324.8061364,,751024.0
odisha,2019,3,,633724,1076946643.5276031,,753008.0
odisha,2019,3,,543435,545233573.3566345,,751012.0
odisha,2019,3,,465827,512578827.7771734,,751003.0
odisha,2019,3,,456514,425363538.80029726,,751021.0
odisha,2019,3,,423286,438589706.40722144,,751013.0
odisha,2019,3,,420593,508749823.36949086,,751007.0
odisha,2019,3,,387142,564669345.3913821,,751006.0
odisha,2019,3,,383409,447479255.89430827,,751019.0
odisha,2019,4,,13743261,19669451911.7042,,751002.0
odisha,2019,4,,1889650,2570271739.917712,,751001.0
odisha,2019,4,,1220882,902957490.2755994,,751024.0
odisha,2019,4,,922318,1359192496.972468,,753008.0
odisha,2019,4,,809083,704987829.0860703,,751012.0
odisha,2019,4,,772268,588210134.1742524,,756001.0
odisha,2019,4,,662951,666827330.2884556,,751003.0
odisha,2019,4,,623343,530118765.3186497,,751021.0
odisha,2019,4,,599059,557201407.5341511,,751013.0
odisha,2019,4,,571285,677505727.1771057,,751007.0
odisha,2020,1,,11782987,25543182753.84958,,751001.0
odisha,2020,1,,1164234,951977551.4048574,,751024.0
odisha,2020,1,,675068,979505822.4656352,,751030.0
odisha,2020,1,,628850,1084416916.6285558,,751002.0
odisha,2020,1,,627364,711832889.2566154,,751012.0
odisha,2020,1,,600123,556030129.5220896,,751021.0
odisha,2020,1,,572488,695325520.0922923,,751003.0
odisha,2020,1,,548402,677916217.6913557,,751019.0
odisha,2020,1,,507328,818577124.0749937,,751006.0
odisha,2020,1,,502103,558690193.1311902,,751013.0
odisha,2020,2,,9411361,23813152297.287315,,751001.0
odisha,2020,2,,564106,981382657.207643,,751002.0
odisha,2020,2,,513643,1051564203.3897978,,753001.0
odisha,2020,2,,512502,620915352.9539602,,751024.0
odisha,2020,2,,427696,618913826.8413333,,751019.0
odisha,2020,2,,366128,618038214.47082,,751006.0
odisha,2020,2,,360469,497240060.1154449,,751012.0
odisha,2020,2,,353094,523862610.7393159,,751003.0
odisha,2020,2,,320761,407195468.9237294,,751021.0
odisha,2020,2,,317452,582814898.5246046,,755019.0
odisha,2020,3,,11770940,27337331950.38349,,751001.0
odisha,2020,3,,855646,1039368001.8014698,,751024.0
odisha,2020,3,,803812,1344710985.8671126,,751002.0
odisha,2020,3,,645539,953160910.8009516,,751019.0
odisha,2020,3,,615386,1056729222.8313797,,751006.0
odisha,2020,3,,591585,822697647.1240537,,751012.0
odisha,2020,3,,581642,844072634.3537501,,751003.0
odisha,2020,3,,535731,827552448.2609987,,751010.0
odisha,2020,3,,525564,991897202.1253896,,753001.0
odisha,2020,3,,516271,1039541223.7140524,,756001.0
odisha,2020,4,,11637193,26523469788.723434,,751001.0
odisha,2020,4,,1431265,1677533922.9625988,,751024.0
odisha,2020,4,,1211847,2047013228.8965683,,751002.0
odisha,2020,4,,1002167,1742421458.1103368,,751006.0
odisha,2020,4,,991770,1474273760.4565947,,751019.0
odisha,2020,4,,991386,1332489264.1336064,,751012.0
odisha,2020,4,,981138,1415387851.2053578,,751003.0
odisha,2020,4,,901683,1384359626.238403,,751007.0
odisha,2020,4,,875333,1373489457.998035,,751010.0
odisha,2020,4,,858897,1674771677.687382,,753001.0
odisha,2021,1,,24151383,44482729136.23656,,751001.0
odisha,2021,1,,1779962,1951920387.2511396,,751024.0
odisha,2021,1,,1335340,2260315338.582297,,751002.0
odisha,2021,1,,1200339,1507235643.4446497,,751012.0
odisha,2021,1,,1150201,1572952295.1966724,,751003.0
